id,price,levy,manufacturer,model,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,turbo
44789526,42337,0.0,bmw,528 i,2013,sedan,yes,petrol,2.0,176000,4,tiptronic,rear,04-may,left wheel,white,12,True
45787079,31361,934.0,mazda,cx-5,2015,jeep,yes,petrol,2.5,48000,4,automatic,front,04-may,left wheel,grey,6,False
45815419,7840,1228.0,opel,astra,2007,universal,no,diesel,1.9,222222,4,manual,front,04-may,left wheel,silver,8,False
45757976,30,0.0,honda,fit,2004,hatchback,no,petrol,1.3,155000,4,variator,front,04-may,right-hand drive,silver,4,False
45789927,4391,526.0,kia,picanto,2009,sedan,yes,petrol,1.0,90000,4,automatic,front,04-may,left wheel,silver,4,False
45548904,20385,0.0,toyota,camry se,2012,sedan,yes,petrol,2.5,65990,4,tiptronic,front,04-may,left wheel,black,12,False
45794425,36692,0.0,lexus,ct 200h,2014,hatchback,yes,hybrid,1.8,82000,4,tiptronic,front,04-may,left wheel,white,10,False
45525165,10349,1079.0,toyota,chr,2018,jeep,yes,petrol,2.0,38712,4,automatic,front,04-may,left wheel,white,12,False
45758444,5000,0.0,ford,edge,2007,jeep,no,petrol,3.5,120000,6,automatic,front,04-may,left wheel,grey,6,False
45185567,17249,753.0,hyundai,sonata hybrid,2012,sedan,yes,hybrid,2.4,128300,4,tiptronic,front,04-may,left wheel,carnelian red,8,False
24940334,25089,0.0,lincoln,navigator,1999,limousine,yes,petrol,5.4,99000,8,automatic,4x4,04-may,left wheel,white,4,False
45766602,314,1017.0,mercedes-benz,e 300,2017,sedan,yes,diesel,2.0,26802,4,automatic,rear,04-may,left wheel,black,12,False
44828663,34497,0.0,mercedes-benz,e 350,2010,coupe,yes,petrol,3.5,200000,6,tiptronic,rear,02-mar,left wheel,white,8,False
45785527,13172,0.0,toyota,prius,2007,sedan,no,hybrid,1.5,336000,4,automatic,front,04-may,left wheel,white,10,False
45761458,61154,1481.0,bmw,x5,2017,jeep,yes,petrol,3.0,48000,6,tiptronic,4x4,04-may,left wheel,golden,12,True
45370085,16308,779.0,ford,fusion,2013,sedan,no,petrol,2.5,71000,4,automatic,front,04-may,left wheel,white,12,False
45803074,37232,640.0,hyundai,santa fe,2013,jeep,yes,diesel,2.0,144950,4,automatic,front,04-may,left wheel,grey,4,False
45806347,23207,917.0,mercedes-benz,ml 350,2013,jeep,yes,diesel,3.0,114491,6,automatic,4x4,04-may,left wheel,white,12,False
45732988,17158,707.0,hyundai,sonata,2011,sedan,yes,petrol,2.0,129085,4,automatic,front,04-may,left wheel,black,4,False
45803530,9408,640.0,hyundai,sonata,2013,sedan,yes,lpg,2.0,48595,4,automatic,front,04-may,left wheel,silver,4,False
45732342,37574,639.0,hyundai,santa fe,2014,jeep,yes,diesel,2.0,159124,4,automatic,front,04-may,left wheel,white,4,False
45793117,6209,687.0,chevrolet,cruze,2010,sedan,yes,petrol,1.6,47829,4,automatic,front,04-may,left wheel,black,4,False
45732737,10036,639.0,hyundai,sonata,2014,sedan,yes,lpg,2.0,353049,4,automatic,front,04-may,left wheel,silver,4,False
45793278,5488,686.0,chevrolet,cruze,2010,sedan,yes,petrol,1.6,58221,4,automatic,front,04-may,left wheel,silver,4,False
45803205,19914,891.0,hyundai,sonata,2016,sedan,yes,lpg,2.0,282099,4,automatic,front,04-may,left wheel,white,4,False
45782025,24775,753.0,honda,cr-v,2012,jeep,no,petrol,2.4,104852,4,tiptronic,4x4,04-may,left wheel,silver,8,False
45782086,9095,0.0,mercedes-benz,c 240,2000,sedan,no,petrol,2.6,27000,6,tiptronic,rear,04-may,left wheel,blue,4,False
45777845,5645,5908.0,bmw,520,1999,sedan,no,petrol,2.5,0,6,tiptronic,rear,04-may,right-hand drive,silver,4,False
45520675,33870,0.0,porsche,cayenne,2009,jeep,yes,petrol,4.8,145000,6,tiptronic,4x4,04-may,left wheel,black,10,False
45804892,35344,770.0,hyundai,tucson,2016,jeep,yes,diesel,1.7,114435,4,automatic,front,04-may,left wheel,white,4,False
45815384,8154,0.0,mercedes-benz,c 200 kompressor,2001,coupe,no,lpg,2.0,173000,4,tiptronic,rear,02-mar,right-hand drive,grey,6,False
44902787,18817,0.0,bmw,x5 rest,2004,jeep,yes,petrol,4.4,185000,8,tiptronic,4x4,04-may,left wheel,black,8,False
45810190,18500,639.0,chevrolet,malibu,2014,sedan,yes,petrol,2.0,143293,4,automatic,front,04-may,left wheel,black,4,False
45511897,12231,0.0,honda,insight,2009,sedan,no,hybrid,1.3,244800,4,tiptronic,front,04-may,left wheel,silver,6,False
45694915,21330,0.0,toyota,prius,2013,hatchback,no,hybrid,1.8,216386,6,automatic,front,04-may,left wheel,white,6,False
45614784,16308,0.0,toyota,rav 4,2006,jeep,no,petrol,2.4,304000,4,automatic,4x4,04-may,left wheel,green,0,False
45797208,34877,810.0,hyundai,elantra,2016,sedan,yes,petrol,1.8,70220,4,automatic,front,04-may,left wheel,silver,4,False
45809602,10506,642.0,chevrolet,cruze,2012,sedan,yes,diesel,2.0,355272,4,automatic,front,04-may,left wheel,black,4,False
44959209,20385,586.0,toyota,prius,2012,sedan,no,hybrid,1.8,95992,4,variator,front,04-may,left wheel,white,0,False
45776908,8467,0.0,suzuki,escudo,1993,jeep,no,petrol,1.6,170000,4,manual,4x4,04-may,right-hand drive,grey,2,False
45712449,47042,1249.0,toyota,rav 4,2017,jeep,no,petrol,2.5,16500,4,automatic,4x4,04-may,left wheel,grey,12,False
45773833,1646,880.0,kia,rio,2018,jeep,yes,petrol,1.6,65451,4,automatic,front,04-may,left wheel,black,12,False
45776706,9408,0.0,mitsubishi,pajero,1994,jeep,yes,diesel,2.5,211433,4,manual,4x4,02-mar,left wheel,white,2,True
45393935,10976,1266.0,honda,fit,2014,hatchback,no,hybrid,1.5,114000,4,automatic,4x4,04-may,right-hand drive,silver,12,False
45730384,32311,640.0,ssangyong,rexton,2013,jeep,yes,diesel,2.0,123700,4,automatic,front,04-may,left wheel,black,4,False
45730605,25139,629.0,ssangyong,actyon,2015,jeep,yes,petrol,1.6,215000,4,automatic,front,04-may,left wheel,black,4,False
45625688,5645,0.0,volkswagen,golf 4,1999,universal,no,lpg,1.6,180056,4,manual,front,04-may,right-hand drive,white,4,False
45718610,11917,0.0,toyota,prius,2006,hatchback,no,hybrid,1.4,173000,4,variator,front,04-may,left wheel,grey,8,False
45800225,8154,0.0,nissan,note,2008,hatchback,no,petrol,1.5,104000,4,automatic,front,04-may,right-hand drive,grey,2,False
45761049,19444,518.0,toyota,rav 4,2016,jeep,yes,hybrid,2.5,47453,4,automatic,4x4,04-may,left wheel,silver,10,False
45543272,9408,1107.0,opel,astra,2007,universal,yes,diesel,1.7,0,4,manual,front,04-may,left wheel,silver,10,True
45791438,4704,0.0,volkswagen,passat,1999,sedan,no,cng,1.8,200000,4,tiptronic,front,04-may,right-hand drive,silver,4,True
45781889,11604,0.0,mercedes-benz,c 230,2004,sedan,yes,diesel,2.2,1234,4,automatic,rear,04-may,left wheel,black,0,True
45792962,50178,1249.0,toyota,rav 4,2017,jeep,yes,petrol,2.5,60000,4,automatic,4x4,04-may,left wheel,silver,12,False
45789103,8467,0.0,mercedes-benz,c 200,2000,sedan,yes,petrol,2.0,260000,4,manual,rear,04-may,left wheel,silver,6,False
45025410,58018,0.0,audi,a7,2012,coupe,yes,petrol,3.0,161000,6,tiptronic,4x4,04-may,left wheel,silver,12,True
45815001,941,777.0,toyota,camry,2014,sedan,yes,petrol,2.5,202355,4,automatic,front,04-may,left wheel,red,12,False
45791986,11290,831.0,honda,accord,2018,sedan,yes,petrol,1.5,60062,4,automatic,front,04-may,left wheel,black,12,False
45806562,4234,1249.0,toyota,camry,2017,sedan,yes,petrol,2.5,48035,4,automatic,front,04-may,left wheel,red,12,False
45410055,24462,0.0,chevrolet,volt,2012,sedan,no,plug-in hybrid,1.4,160000,4,automatic,front,04-may,left wheel,white,10,False
45796777,18500,862.0,hyundai,h1,2011,universal,yes,diesel,2.5,222604,4,automatic,front,04-may,left wheel,black,4,False
44536371,13172,1185.0,subaru,forester,2009,jeep,no,petrol,2.5,133000,4,automatic,4x4,04-may,left wheel,silver,8,False
45781887,10036,0.0,mitsubishi,pajero,2001,jeep,no,cng,3.5,149000,6,tiptronic,4x4,04-may,left wheel,silver,4,False
45765179,314,650.0,fiat,500,2016,jeep,yes,petrol,1.4,77600,4,automatic,front,04-may,left wheel,black,12,False
45798238,31581,880.0,hyundai,elantra,2018,sedan,yes,petrol,1.6,52000,4,automatic,front,04-may,left wheel,red,4,False
45728405,57108,971.0,ssangyong,rexton,2016,jeep,yes,diesel,2.2,55510,4,automatic,front,04-may,left wheel,white,4,False
45781870,12544,586.0,hyundai,elantra se,2012,sedan,no,petrol,1.8,158000,4,tiptronic,front,04-may,left wheel,grey,10,False
45732954,7683,707.0,hyundai,sonata,2011,sedan,yes,lpg,2.0,91222,4,automatic,front,04-may,left wheel,white,4,False
45778062,7213,0.0,opel,astra,2001,sedan,no,diesel,2.0,40000,4,manual,front,04-may,left wheel,white,4,True
45781864,8154,1111.0,honda,fred,2012,hatchback,no,petrol,1.3,116000,4,variator,front,04-may,right-hand drive,white,10,False
45667168,12858,1408.0,ford,transit,2007,microbus,no,diesel,2.2,175000,4,manual,front,04-may,left wheel,white,2,True
45398492,12544,0.0,mitsubishi,grandis,2007,jeep,yes,petrol,2.4,1600,6,automatic,front,04-may,right-hand drive,black,7,False
45803015,19309,836.0,hyundai,santa fe,2010,jeep,yes,diesel,2.0,243551,4,automatic,front,04-may,left wheel,black,4,False
45651298,40769,463.0,toyota,prius,2018,hatchback,yes,hybrid,1.8,2102,4,automatic,front,04-may,left wheel,white,12,False
45813716,17562,0.0,hyundai,veloster,2013,hatchback,yes,petrol,1.6,161600,4,tiptronic,front,02-mar,left wheel,white,0,True
45803526,11290,765.0,hyundai,sonata,2015,sedan,yes,lpg,2.0,461965,4,automatic,front,04-may,left wheel,black,4,False
45622332,7527,0.0,mazda,verisa,2005,hatchback,yes,petrol,1.5,176000,4,automatic,front,04-may,right-hand drive,silver,2,False
45815150,51746,0.0,bmw,x5,2011,jeep,yes,diesel,3.0,239000,6,automatic,4x4,04-may,left wheel,black,12,True
45813604,24775,880.0,nissan,kicks,2018,jeep,no,petrol,1.6,8000,4,tiptronic,front,04-may,left wheel,grey,0,False
45700700,18817,0.0,toyota,camry,2007,sedan,yes,hybrid,2.4,151000,4,variator,front,04-may,left wheel,black,10,False
45771752,40,0.0,toyota,prius,2008,hatchback,no,hybrid,1.5,200000,4,variator,front,04-may,left wheel,white,4,False
45815237,5959,781.0,toyota,rav 4,2012,jeep,no,petrol,2.5,159901,4,automatic,front,04-may,left wheel,brown,12,False
45807045,2509,474.0,volkswagen,jetta,2013,sedan,yes,hybrid,1.4,159981,4,automatic,front,04-may,left wheel,black,12,False
45618009,16308,765.0,mercedes-benz,gla 250,2015,jeep,yes,petrol,2.0,155317,4,automatic,4x4,04-may,left wheel,white,0,False
45767894,14740,761.0,toyota,prius,2010,sedan,no,hybrid,1.8,260000,4,automatic,front,04-may,left wheel,white,6,False
45803052,42717,1017.0,hyundai,santa fe,2017,jeep,yes,diesel,2.0,72040,4,automatic,front,04-may,left wheel,blue,4,False
45792244,8311,0.0,nissan,tiida,2005,hatchback,no,petrol,1.5,138000,4,automatic,front,04-may,right-hand drive,silver,2,False
45748270,19444,0.0,mercedes-benz,sprinter,1999,microbus,no,diesel,2.9,0,4,manual,rear,>5,left wheel,white,2,False
45792133,50178,0.0,toyota,camry,2018,sedan,yes,petrol,2.5,60000,6,tiptronic,front,04-may,left wheel,black,10,False
44526249,24462,0.0,toyota,camry,2013,sedan,no,hybrid,2.5,168000,4,automatic,front,04-may,left wheel,grey,10,False
45793475,11917,833.0,chevrolet,captiva,2010,jeep,yes,diesel,2.0,62147,4,automatic,front,04-may,left wheel,black,4,False
45800581,9408,893.0,toyota,prius,2008,sedan,no,hybrid,1.6,18000,1,automatic,4x4,04-may,left wheel,sky blue,1,False
45796769,8154,1095.0,suzuki,sx4,2008,jeep,no,petrol,2.0,89000,4,automatic,4x4,04-may,left wheel,black,6,False
45684787,19444,0.0,hyundai,tucson,2012,jeep,yes,petrol,2.4,0,4,tiptronic,front,04-may,left wheel,white,6,False
45802204,37066,1091.0,hyundai,h1,2016,minivan,yes,diesel,2.5,91804,4,automatic,front,04-may,left wheel,silver,4,False
45648691,1176,531.0,mini,cooper,2012,cabriolet,yes,petrol,1.6,115754,4,automatic,front,04-may,left wheel,blue,12,False
44953042,11604,0.0,infiniti,fx35,2004,jeep,yes,petrol,3.5,225600,6,tiptronic,rear,04-may,left wheel,grey,8,False
45634834,4391,642.0,volkswagen,jetta,2012,sedan,yes,diesel,2.0,198253,4,automatic,front,04-may,left wheel,black,12,False
45810467,15125,642.0,chevrolet,orlando,2012,jeep,yes,diesel,2.0,201892,4,automatic,front,04-may,left wheel,grey,4,False
45809156,22549,769.0,chevrolet,captiva,2011,jeep,yes,diesel,2.2,134498,4,automatic,front,04-may,left wheel,grey,4,False
45798762,25089,1399.0,honda,odyssey,2010,minivan,yes,petrol,3.5,135000,6,automatic,front,04-may,left wheel,white,8,False
45800810,42337,1307.0,cadillac,ats,2015,coupe,yes,petrol,3.6,84800,6,automatic,rear,02-mar,left wheel,silver,12,True
45771205,1882,1327.0,subaru,outback,2018,sedan,yes,petrol,2.5,0,4,automatic,4x4,04-may,left wheel,silver,12,False
45803237,15681,891.0,hyundai,sonata,2016,sedan,yes,lpg,2.0,256768,4,automatic,front,04-may,left wheel,silver,4,False
45808906,1000,0.0,honda,element,2012,sedan,no,petrol,0.1,5000,1,automatic,rear,04-may,left wheel,black,0,False
45756915,9408,645.0,chevrolet,cruze,2011,sedan,no,petrol,1.8,28000,4,manual,front,04-may,left wheel,silver,12,False
45815405,3136,781.0,toyota,camry,2012,sedan,yes,hybrid,2.5,268683,4,automatic,front,04-may,left wheel,blue,12,False
45730395,32311,640.0,ssangyong,rexton,2013,jeep,yes,diesel,2.0,153641,4,automatic,front,04-may,left wheel,silver,4,False
45784359,10663,0.0,toyota,mark x,2006,sedan,no,petrol,2.5,106000,6,tiptronic,rear,04-may,right-hand drive,white,6,False
45799988,46414,0.0,suzuki,vitara gl+,2019,jeep,no,petrol,1.0,4800,3,tiptronic,front,04-may,left wheel,golden,10,True
45764685,11447,308.0,lexus,ct 200h,2014,hatchback,yes,hybrid,1.8,132563,4,automatic,front,04-may,left wheel,red,0,False
45802123,65040,1327.0,hyundai,h1,2018,universal,yes,diesel,2.5,26501,4,automatic,front,04-may,left wheel,yellow,4,False
45816552,627,640.0,hyundai,santa fe,2013,jeep,yes,petrol,2.0,219070,4,automatic,4x4,04-may,left wheel,grey,12,False
45763999,40000,0.0,bmw,x6,2009,jeep,yes,petrol,4.4,158000,8,tiptronic,4x4,04-may,left wheel,beige,12,True
45730245,38311,831.0,ssangyong,actyon,2017,jeep,yes,petrol,1.6,31139,4,automatic,front,04-may,left wheel,white,4,False
45727061,25512,639.0,ssangyong,korando,2014,jeep,yes,diesel,2.0,134368,4,automatic,front,04-may,left wheel,black,4,False
45788998,15524,0.0,kia,picanto,2017,sedan,no,petrol,1.2,94000,4,manual,front,04-may,left wheel,silver,1,False
45771251,14269,1077.0,gmc,terrain,2019,sedan,yes,petrol,2.0,35898,4,automatic,front,04-may,left wheel,black,12,False
45765154,3293,475.0,fiat,500,2012,sedan,yes,petrol,1.4,157317,4,automatic,front,04-may,left wheel,red,12,False
45808598,3136,831.0,nissan,versa,2017,jeep,yes,petrol,1.6,59974,4,automatic,front,04-may,left wheel,red,12,False
45732645,13172,891.0,hyundai,sonata,2016,sedan,yes,lpg,2.0,516176,4,automatic,front,04-may,left wheel,orange,4,False
45668580,48610,1327.0,toyota,rav 4,2018,jeep,no,petrol,2.5,40000,4,tiptronic,4x4,04-may,left wheel,white,12,False
45803871,28617,639.0,hyundai,tucson,2014,jeep,yes,diesel,2.0,120272,4,automatic,front,04-may,left wheel,white,4,False
45624220,9722,0.0,jeep,liberty,2004,jeep,no,cng,3.7,200000,6,automatic,4x4,04-may,left wheel,blue,4,False
45815230,470,2070.0,toyota,4runner,2018,jeep,yes,petrol,4.0,58971,6,automatic,4x4,04-may,left wheel,silver,12,False
45730283,35610,831.0,ssangyong,actyon,2017,jeep,yes,petrol,1.6,81348,4,automatic,front,04-may,left wheel,silver,4,False
45796642,7213,0.0,honda,fit,2005,hatchback,no,petrol,1.3,121757,4,variator,front,04-may,right-hand drive,sky blue,2,False
45814071,16308,0.0,volkswagen,cc r line,2012,sedan,yes,petrol,2.0,1111,4,tiptronic,front,04-may,left wheel,blue,10,True
45757658,11917,1714.0,ford,expedition,2017,jeep,yes,petrol,3.5,130499,6,automatic,rear,04-may,left wheel,black,12,False
45767627,15681,753.0,kia,optima,2012,sedan,no,petrol,2.4,121000,4,tiptronic,front,04-may,left wheel,carnelian red,12,False
45812970,784,1511.0,hyundai,genesis,2010,coupe,yes,petrol,3.8,189194,6,automatic,rear,02-mar,left wheel,white,12,False
45618012,11133,765.0,mercedes-benz,gla 250,2015,jeep,yes,petrol,2.0,99542,4,automatic,4x4,04-may,left wheel,white,0,False
45793128,17249,0.0,bmw,528,1992,sedan,yes,petrol,2.8,1000,6,manual,rear,04-may,left wheel,black,2,False
45793032,13000,0.0,mercedes-benz,vito,1997,microbus,no,lpg,2.0,170000,6,manual,front,02-mar,left wheel,red,2,False
45802206,36834,1091.0,hyundai,h1,2016,minivan,yes,diesel,2.5,135884,4,automatic,front,04-may,left wheel,silver,4,False
45768807,2500,0.0,audi,a6,1995,sedan,yes,cng,2.8,0,6,automatic,front,04-may,left wheel,grey,4,False
42793108,7997,0.0,honda,fit,2005,hatchback,no,petrol,1.3,172000,4,automatic,front,04-may,right-hand drive,black,4,False
45781326,14113,584.0,mercedes-benz,c 250,2014,sedan,yes,petrol,1.8,81600,4,tiptronic,rear,04-may,left wheel,blue,12,True
45769876,9095,0.0,nissan,tiida,2006,hatchback,yes,petrol,1.5,180000,4,variator,front,04-may,right-hand drive,silver,2,False
45733722,50341,891.0,hyundai,sonata,2016,sedan,yes,petrol,2.0,36215,4,automatic,front,04-may,left wheel,blue,4,False
45792354,26657,0.0,bmw,x1 x-drive,2011,jeep,no,diesel,1.8,70000,4,tiptronic,4x4,04-may,left wheel,white,6,True
45770022,68681,1493.0,mercedes-benz,gle 350,2016,jeep,yes,petrol,3.5,117368,6,automatic,4x4,04-may,left wheel,black,0,False
45788522,21326,642.0,volkswagen,tiguan,2012,jeep,yes,petrol,2.0,48379,4,tiptronic,4x4,04-may,left wheel,purple,14,True
45792748,9092,530.0,chevrolet,aveo,2012,sedan,yes,petrol,1.6,30089,4,automatic,front,04-may,left wheel,black,4,False
45742237,30,0.0,honda,fit,2010,hatchback,no,petrol,1.3,139000,4,automatic,front,04-may,right-hand drive,black,6,False
45715397,29793,0.0,mercedes-benz,sprinter,2004,microbus,no,diesel,2.2,371500,4,manual,4x4,04-may,left wheel,white,2,True
45802007,21395,1266.0,hyundai,genesis,2011,coupe,yes,petrol,3.8,135746,4,automatic,front,04-may,left wheel,grey,4,False
45770565,26030,0.0,hyundai,tucson,2011,jeep,yes,petrol,2.0,104000,4,automatic,4x4,04-may,left wheel,brown,2,False
45804794,39891,765.0,hyundai,tucson,2015,jeep,yes,diesel,2.0,80687,4,automatic,front,04-may,left wheel,white,4,False
45768887,25089,0.0,bmw,335,2010,sedan,yes,diesel,3.0,197000,6,tiptronic,rear,04-may,left wheel,black,8,True
45761434,14113,642.0,ford,c-max,2012,hatchback,yes,hybrid,2.0,203770,4,automatic,front,04-may,left wheel,red,10,False
45793145,7370,961.0,chevrolet,cruze,2009,sedan,yes,diesel,2.0,66630,4,automatic,front,04-may,left wheel,black,4,False
45803305,7056,765.0,hyundai,sonata,2015,sedan,yes,lpg,2.0,380070,4,automatic,front,04-may,left wheel,orange,4,False
45771390,21012,0.0,toyota,prius c,2013,hatchback,no,hybrid,1.5,51200,4,automatic,front,04-may,left wheel,silver,16,False
45787452,11917,1468.0,ford,escape,2007,jeep,no,hybrid,2.3,251200,4,automatic,4x4,04-may,left wheel,beige,6,False
45733398,54167,1017.0,hyundai,sonata,2017,sedan,yes,petrol,2.0,34900,4,automatic,front,04-may,left wheel,black,4,False
45767770,10663,1246.0,ford,escape,2008,jeep,yes,hybrid,2.3,161000,4,automatic,front,04-may,left wheel,white,4,False
45804051,47205,930.0,hyundai,tucson,2018,jeep,yes,diesel,1.7,46764,4,automatic,front,04-may,left wheel,blue,4,False
45776052,8467,0.0,opel,vectra,2000,sedan,no,petrol,1.8,245000,4,manual,front,04-may,left wheel,green,4,False
45793696,17876,0.0,mercedes-benz,e 350,2006,sedan,yes,petrol,3.5,177000,6,tiptronic,rear,04-may,left wheel,silver,12,False
45804427,38060,1811.0,lexus,ls 460,2010,sedan,yes,petrol,4.6,108171,4,automatic,front,04-may,left wheel,silver,4,False
45809266,32104,696.0,chevrolet,captiva,2013,jeep,yes,diesel,2.2,86359,4,automatic,front,04-may,left wheel,grey,4,False
45775385,25089,2469.0,bmw,x5,2004,jeep,yes,diesel,3.0,248000,6,tiptronic,4x4,04-may,left wheel,white,0,False
45771901,4391,584.0,toyota,corolla,2014,sedan,yes,petrol,1.8,169141,4,automatic,front,04-may,left wheel,silver,12,False
45763150,94,448.0,honda,insight,2012,hatchback,yes,hybrid,1.3,0,4,automatic,front,04-may,left wheel,silver,0,False
44061557,15000,1552.0,honda,shuttle,2015,hatchback,no,hybrid,1.5,42000,4,automatic,front,04-may,right-hand drive,white,6,False
45809211,40092,765.0,ford,taurus,2015,sedan,yes,petrol,2.0,87704,4,automatic,front,04-may,left wheel,black,4,False
45779762,14740,781.0,chevrolet,cruze,2018,sedan,no,petrol,1.4,0,4,automatic,front,04-may,left wheel,silver,0,False
45792647,17249,0.0,hyundai,sonata,2011,sedan,yes,hybrid,2.4,51600,4,tiptronic,front,04-may,left wheel,red,8,False
45797136,16358,966.0,hyundai,genesis,2009,coupe,yes,petrol,2.0,125350,4,automatic,front,04-may,left wheel,grey,4,False
45730857,43868,831.0,ssangyong,actyon,2017,jeep,yes,diesel,1.6,81665,4,automatic,front,04-may,left wheel,black,4,False
45744610,19444,0.0,chevrolet,captiva,2007,jeep,no,diesel,2.0,230000,4,manual,4x4,04-may,left wheel,grey,6,True
